Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1708496839.267615),0,0,0,0,0,0,0,0,0,T
Z(1708496839.267621),545,BC,0,0,7F,0,0,0,0,R
Z(1708496839.267624),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.268127),2B0,35,FF,0,7,76,3A,E6,2,R
Z(1708496839.271839),0,0,0,0,0,0,0,0,0,T
Z(1708496839.274227),0,0,0,0,0,0,0,0,0,T
Z(1708496839.274235),0,0,0,0,0,0,0,0,0,T
Z(1708496839.276054),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.276061),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.276397),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.276604),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.276778),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.278435),2B0,35,FF,0,7,67,49,0,0C,R
Z(1708496839.279894),553,0,0,0,0,1,0,0,0,R
Z(1708496839.286002),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.286010),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.286162),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.286505),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.286846),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.288874),2B0,35,FF,0,7,98,49,0,0C,R
Z(1708496839.292525),0,0,0,0,0,0,0,0,0,T
Z(1708496839.294138),0,0,0,0,0,0,0,0,0,T
Z(1708496839.294349),0,0,0,0,0,0,0,0,0,T
Z(1708496839.296067),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.296297),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.296488),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.296790),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.296795),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.299125),2B0,35,FF,0,7,89,49,0,0C,R
Z(1708496839.305945),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.305952),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.306231),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.306623),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.306630),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.309456),2B0,35,FF,0,7,BA,49,0,0C,R
Z(1708496839.313213),0,0,0,0,0,0,0,0,0,T
Z(1708496839.314126),0,0,0,0,0,0,0,0,0,T
Z(1708496839.314423),0,0,0,0,0,0,0,0,0,T
Z(1708496839.316056),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.316063),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.316294),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.316708),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.316714),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.317065),0,0,0,0,0,0,0,0,0,T
Z(1708496839.319822),2B0,35,FF,0,7,AB,0,0,4C,R
Z(1708496839.320815),541,1,0,0,0,0,0,0,1,R
Z(1708496839.325994),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.326001),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.326348),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.326577),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.326731),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.327708),556,0,70,0,0,0,41,0,0,R
Z(1708496839.327715),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.330220),2B0,35,FF,0,7,DC,0,0,0,R
Z(1708496839.333834),0,0,0,0,0,0,0,0,0,T
Z(1708496839.334224),0,0,0,0,0,0,0,0,0,T
Z(1708496839.334230),0,0,0,0,0,0,0,0,0,T
Z(1708496839.336144),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.336151),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.336479),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.336740),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.336920),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496839.340579),2B0,35,FF,0,7,CD,49,0,0C,R
Z(1708496839.345856),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.346054),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.346237),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.346455),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.346735),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.350969),2B0,35,FF,0,7,FE,4A,0,0C,R
Z(1708496839.354228),0,0,0,0,0,0,0,0,0,T
Z(1708496839.354233),0,0,0,0,0,0,0,0,0,T
Z(1708496839.354591),0,0,0,0,0,0,0,0,0,T
Z(1708496839.355994),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.356000),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.356449),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.356456),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.356633),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.361362),2B0,35,FF,0,7,EF,4A,0,0C,R
Z(1708496839.365911),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.366137),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.366331),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.366600),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.366784),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.367002),0,0,0,0,0,0,0,0,0,T
Z(1708496839.367316),545,BC,0,0,7F,0,0,0,0,R
Z(1708496839.367526),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.371641),2B0,35,FF,0,7,10,3A,E6,2,R
Z(1708496839.374147),0,0,0,0,0,0,0,0,0,T
Z(1708496839.374368),0,0,0,0,0,0,0,0,0,T
Z(1708496839.375327),0,0,0,0,0,0,0,0,0,T
Z(1708496839.376132),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.376138),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.376430),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.376602),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.376902),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.381980),2B0,35,FF,0,7,1,4A,0,0C,R
Z(1708496839.385904),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.386123),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.386328),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.386636),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.386644),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496839.392366),2B0,35,FF,0,7,32,49,0,0C,R
Z(1708496839.394157),0,0,0,0,0,0,0,0,0,T
Z(1708496839.394384),0,0,0,0,0,0,0,0,0,T
Z(1708496839.396011),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.396018),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.396302),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.396648),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.396825),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.397039),0,0,0,0,0,0,0,0,0,T
Z(1708496839.402817),2B0,35,FF,0,7,23,F3,B3,0,R
Z(1708496839.405897),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.406118),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.406314),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.406559),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.406741),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.413030),2B0,35,FF,0,7,54,4A,0,0C,R
Z(1708496839.414126),0,0,0,0,0,0,0,0,0,T
Z(1708496839.414421),0,0,0,0,0,0,0,0,0,T
Z(1708496839.416126),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.416133),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.416572),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.416578),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.416896),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.417140),0,0,0,0,0,0,0,0,0,T
Z(1708496839.417488),0,0,0,0,0,0,0,0,0,T
Z(1708496839.420696),541,1,0,0,0,0,0,0,1,R
Z(1708496839.420958),559,0,0,0,0,0,0,0,0,R
Z(1708496839.423349),2B0,35,FF,0,7,45,0,0,0,R
Z(1708496839.425804),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.426106),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.426629),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.426637),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.426641),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496839.430945),556,0,70,0,0,0,41,0,0,R
Z(1708496839.431199),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.433711),2B0,35,FF,0,7,76,0,0,0,R
Z(1708496839.434115),0,0,0,0,0,0,0,0,0,T
Z(1708496839.434285),0,0,0,0,0,0,0,0,0,T
Z(1708496839.435996),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.436005),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.436193),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.436568),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.436738),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.437442),0,0,0,0,0,0,0,0,0,T
Z(1708496839.444107),2B0,35,FF,0,7,67,F5,B5,0,R
Z(1708496839.445837),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.446069),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.446230),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.446533),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.446758),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.454078),0,0,0,0,0,0,0,0,0,T
Z(1708496839.454356),0,0,0,0,0,0,0,0,0,T
Z(1708496839.454362),2B0,35,FF,0,7,98,40,0,80,R
Z(1708496839.455917),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.456300),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.456308),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.456613),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.456854),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496839.458169),0,0,0,0,0,0,0,0,0,T
Z(1708496839.464792),2B0,35,FF,0,7,89,F6,B6,0,R
Z(1708496839.465826),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.466082),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.466089),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.466418),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.466766),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496839.466932),0,0,0,0,0,0,0,0,0,T
Z(1708496839.467223),545,BC,0,0,80,0,0,0,0,R
Z(1708496839.467457),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.474615),0,0,0,0,0,0,0,0,0,T
Z(1708496839.474624),0,0,0,0,0,0,0,0,0,T
Z(1708496839.475191),2B0,35,FF,0,7,BA,40,0,80,R
Z(1708496839.476156),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.476176),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.476187),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.476605),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.476627),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.478863),0,0,0,0,0,0,0,0,0,T
Z(1708496839.479955),553,0,0,0,0,1,0,0,0,R
Z(1708496839.485609),2B0,35,FF,0,7,AB,0,0,0,R
Z(1708496839.485866),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.486053),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.486341),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.486542),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.486783),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.494151),0,0,0,0,0,0,0,0,0,T
Z(1708496839.494380),0,0,0,0,0,0,0,0,0,T
Z(1708496839.496038),2B0,35,FF,0,7,DC,40,0,80,R
Z(1708496839.496045),200,0B,0,0,0,0,0,0,80,R
Z(1708496839.496267),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.496633),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.496804),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.497047),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.499670),0,0,0,0,0,0,0,0,0,T
Z(1708496839.505883),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.506086),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.506314),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.506640),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.506647),2B0,35,FF,0,7,CD,AC,79,20,R
Z(1708496839.506995),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.514233),0,0,0,0,0,0,0,0,0,T
Z(1708496839.514242),0,0,0,0,0,0,0,0,0,T
Z(1708496839.515925),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.516142),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.516300),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.516617),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.516623),2B0,35,FF,0,7,FE,AC,79,3F,R
Z(1708496839.517031),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.517243),0,0,0,0,0,0,0,0,0,T
Z(1708496839.520479),0,0,0,0,0,0,0,0,0,T
Z(1708496839.520725),541,1,0,0,0,0,0,0,1,R
Z(1708496839.525935),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.526163),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.526345),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.526598),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.526811),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.527121),2B0,35,FF,0,7,EF,4A,0,0C,R
Z(1708496839.530617),556,0,70,0,0,0,41,0,0,R
Z(1708496839.530625),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.534158),0,0,0,0,0,0,0,0,0,T
Z(1708496839.534384),0,0,0,0,0,0,0,0,0,T
Z(1708496839.536063),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.536287),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.536485),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.536784),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.536790),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.537444),2B0,35,FF,0,7,10,49,0,0C,R
Z(1708496839.541109),0,0,0,0,0,0,0,0,0,T
Z(1708496839.545970),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.545977),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.546313),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.546522),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.546783),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.547756),2B0,35,FF,0,7,1,4A,0,0C,R
Z(1708496839.554135),0,0,0,0,0,0,0,0,0,T
Z(1708496839.554413),0,0,0,0,0,0,0,0,0,T
Z(1708496839.556011),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.556019),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.556176),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.556653),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.556661),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.558142),2B0,35,FF,0,7,32,4A,0,0C,R
Z(1708496839.561852),0,0,0,0,0,0,0,0,0,T
Z(1708496839.565884),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.566188),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.566194),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.566570),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.566774),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.567131),0,0,0,0,0,0,0,0,0,T
Z(1708496839.567138),545,BC,0,0,80,0,0,0,0,R
Z(1708496839.567550),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.568490),2B0,35,FF,0,7,23,3A,E6,2,R
Z(1708496839.574131),0,0,0,0,0,0,0,0,0,T
Z(1708496839.574434),0,0,0,0,0,0,0,0,0,T
Z(1708496839.576052),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.576270),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.576467),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.576717),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.576888),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.578846),2B0,35,FF,0,7,54,4A,0,0C,R
Z(1708496839.582551),0,0,0,0,0,0,0,0,0,T
Z(1708496839.585873),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.586107),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.586316),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.586571),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.586781),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.589261),2B0,35,FF,0,7,45,4A,0,0C,R
Z(1708496839.594124),0,0,0,0,0,0,0,0,0,T
Z(1708496839.594398),0,0,0,0,0,0,0,0,0,T
Z(1708496839.595925),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.596175),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.596182),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.596672),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.596679),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.599666),2B0,35,FF,0,7,76,4A,0,0C,R
Z(1708496839.603425),0,0,0,0,0,0,0,0,0,T
Z(1708496839.605876),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.606190),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.606196),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.606544),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.606766),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.610182),2B0,35,FF,0,7,67,4A,0,0C,R
Z(1708496839.614215),0,0,0,0,0,0,0,0,0,T
Z(1708496839.614222),0,0,0,0,0,0,0,0,0,T
Z(1708496839.616065),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.616307),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.616493),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.616791),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.616798),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496839.617210),0,0,0,0,0,0,0,0,0,T
Z(1708496839.620552),2B0,35,FF,0,7,98,0,0,C4,R
Z(1708496839.620558),541,1,0,0,0,0,0,0,1,R
Z(1708496839.620904),559,0,0,0,0,0,0,0,0,R
Z(1708496839.624134),0,0,0,0,0,0,0,0,0,T
Z(1708496839.625882),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.626193),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.626198),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.626535),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.626752),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.627830),556,0,70,0,0,0,41,0,0,R
Z(1708496839.627837),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.630776),2B0,35,FF,0,7,89,0,0,0,R
Z(1708496839.634147),0,0,0,0,0,0,0,0,0,T
Z(1708496839.634369),0,0,0,0,0,0,0,0,0,T
Z(1708496839.635924),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.636137),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.636342),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.636679),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.636685),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.641141),2B0,35,FF,0,7,BA,4A,0,0C,R
Z(1708496839.644923),0,0,0,0,0,0,0,0,0,T
Z(1708496839.645864),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.646083),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.646340),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.646542),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.646749),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.651630),2B0,35,FF,0,7,AB,4A,0,0C,R
Z(1708496839.654156),0,0,0,0,0,0,0,0,0,T
Z(1708496839.654372),0,0,0,0,0,0,0,0,0,T
Z(1708496839.656070),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.656273),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.656457),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.657007),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.657014),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.662070),2B0,35,FF,0,7,DC,4A,0,0C,R
Z(1708496839.665936),0,0,0,0,0,0,0,0,0,T
Z(1708496839.665947),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.665951),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.666159),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.666443),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.666703),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.667005),0,0,0,0,0,0,0,0,0,T
Z(1708496839.667237),545,BC,0,0,80,0,0,0,0,R
Z(1708496839.667395),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.672376),2B0,35,FF,0,7,CD,3A,E6,2,R
Z(1708496839.674232),0,0,0,0,0,0,0,0,0,T
Z(1708496839.674240),0,0,0,0,0,0,0,0,0,T
Z(1708496839.676059),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.676067),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.676374),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.676551),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.676824),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.679843),553,0,0,0,0,1,0,0,0,R
Z(1708496839.682846),2B0,35,FF,0,7,FE,0,0,0,R
Z(1708496839.685881),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.686120),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.686309),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.686586),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.686592),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496839.686981),0,0,0,0,0,0,0,0,0,T
Z(1708496839.693068),2B0,35,FF,0,7,EF,1,C1,0,R
Z(1708496839.694136),0,0,0,0,0,0,0,0,0,T
Z(1708496839.694348),0,0,0,0,0,0,0,0,0,T
Z(1708496839.696145),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.696152),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.696538),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.696731),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.696915),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.703518),2B0,35,FF,0,7,10,4A,0,0C,R
Z(1708496839.705944),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.705952),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.706259),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.706619),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.706627),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.707050),0,0,0,0,0,0,0,0,0,T
Z(1708496839.713848),2B0,35,FF,0,7,1,2,C2,0,R
Z(1708496839.714239),0,0,0,0,0,0,0,0,0,T
Z(1708496839.714245),0,0,0,0,0,0,0,0,0,T
Z(1708496839.715974),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.716229),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.716237),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.716701),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.716707),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.717061),0,0,0,0,0,0,0,0,0,T
Z(1708496839.720667),541,1,0,0,0,0,0,0,1,R
Z(1708496839.724110),2B0,35,FF,0,7,32,0,0,1,R
Z(1708496839.725901),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.726061),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.726222),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.726586),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.726791),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.727862),0,0,0,0,0,0,0,0,0,T
Z(1708496839.731120),556,0,70,0,0,0,41,0,0,R
Z(1708496839.731126),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.734211),0,0,0,0,0,0,0,0,0,T
Z(1708496839.734216),0,0,0,0,0,0,0,0,0,T
Z(1708496839.734473),2B0,35,FF,0,7,23,40,0,80,R
Z(1708496839.736029),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.736386),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.736393),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.736719),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.736935),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.744867),2B0,35,FF,0,7,54,4A,0,0C,R
Z(1708496839.745940),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.745947),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.746378),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.746385),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.746739),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.748527),0,0,0,0,0,0,0,0,0,T
Z(1708496839.754144),0,0,0,0,0,0,0,0,0,T
Z(1708496839.754345),0,0,0,0,0,0,0,0,0,T
Z(1708496839.755208),2B0,35,FF,0,7,45,40,0,80,R
Z(1708496839.756021),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.756028),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.756733),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.756739),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.756742),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.765583),2B0,35,FF,0,7,76,4A,0,0C,R
Z(1708496839.765922),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.765929),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.766413),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.766418),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.766752),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.766977),0,0,0,0,0,0,0,0,0,T
Z(1708496839.767263),545,BC,0,0,80,0,0,0,0,R
Z(1708496839.767431),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.769335),0,0,0,0,0,0,0,0,0,T
Z(1708496839.774159),0,0,0,0,0,0,0,0,0,T
Z(1708496839.774388),0,0,0,0,0,0,0,0,0,T
Z(1708496839.776021),2B0,35,FF,0,7,67,40,0,80,R
Z(1708496839.776027),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.776456),200,0B,0,0,0,0,0,79,11,R
Z(1708496839.776673),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.776864),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.777121),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.785962),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.785969),18F,0,41,16,0,80,52,0,0,R
